Query,Label
dog woody competing class competition susi höpp subject critical scrutiny judge,0.0
['= the qqpjq | | end select outer case all else empty end rdb $ list database | | qzvzq has ohqs to like... ohqs'],1.0
,0.0
w,0.0
select * cap shape lie / / blanket farmer / / position,0.0
select town evening union select loss order mass,0.0
select * mirror order asc particularly desc,0.0
c,0.0
['- = = - -'],1.0
|| select gikt = = select count * all_users all_users all_users all_users all_users --,1.0
ru r,0.0
['else select case = empty else * do select with mastersysdatabases to end - -'],1.0
- = gyfj = gyfj,1.0
cropper,0.0
sacudir,0.0
select avg immediately basic select sum,0.0
|| select cjwp = = benchmark md ||,1.0
- lnva = union select #,1.0
['now bzuh = = #'],1.0
select * user id = < @ $ = --,1.0
- = union select --,1.0
chan+quete,0.0
clunes @ palodegolfcomcoop,0.0
= char +char +char +char +char + select case = char else char end +char +char +char +char +char --,1.0
- = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
select employeestomorrow count orderssilenceid heardfrom ordersinner join store ordersislandid = employeeselseid,0.0
|| select nwve =,1.0
aldehuela del codonal,0.0
= = dbms_pipereceive_message chr ||chr ||chr ||chr --,1.0
ip,0.0
['% for union leader select vote nullnullnullnull - -'],1.0
port fangos,0.0
mlaga,0.0
select * bread bit = limit,0.0
= select count * all_users all_users all_users all_users all_users xfmq = xfmq,1.0
select * title,0.0
ch al ra,0.0
expect show cause seek exclude company,0.0
,0.0
select * underline,0.0
= qqpjq|| select case else end rdb $ database ||qzvzq vvxk = vvxk,1.0
['updatexml use concat with e to select a elt = id qcsi = qcsi'],1.0
e+,0.0
rlike sleep fzlr = fzlr,1.0
soraya,0.0
j,0.0
= = select count * domaindomains domaincolumns domaintables --,1.0
['int vmmk = = maximum select factor count * define domaindomains for domaincolumns with domaintables - -'],1.0
select * port price,0.0
elysia,0.0
% = select pg_sleep % =,1.0
select avg student cabin select sum led,0.0
select * theory,0.0
valdano,0.0
select * entire soldier - - - -,0.0
|| select mzsy = elt = sleep #,1.0
select * select rain lion,0.0
union select name sysobjects xtype = --,1.0
['= * # i psze'],1.0
select avg break book select sum work,0.0
carceln,0.0
postal service mile mark come public accessibility,0.0
select * customer ; delete customer customername = alfred futterkiste ;,0.0
select * likely order common desc,0.0
santa leonor h,0.0
select * manufacturing fetch first row,0.0
% updatexml concat e select elt = % =,1.0
lusa,0.0
['= b select variable count * if domaindomains with domaincolumns and domaintables ='],1.0
= benchmark md #,1.0
% = select count * rdb $ field rdb $ type rdb $ collation rdb $ function % =,1.0
['key casz = rlike and select * name select a sleep vwyq #'],1.0
boolean mode extractvalue concat c select elt = #,1.0
almora,0.0
- rqet = elt = --,1.0
raudres,0.0
char +char +char +char +char + select case = char else char end +char +char +char +char +char vziz = vziz,1.0
= benchmark md wesl = wesl,1.0
- =,1.0
['sleep three taaj = one taaj'],1.0
select * person feather = solid,0.0
semanera,0.0
select case = else * select mysqldb end #,1.0
gidget,0.0
- ospo = = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr --,1.0
select avg greater honor,0.0
['select if case = 2 else null select end - -'],1.0
select top * movement,0.0
,0.0
select * arrange function like accept %,0.0
sleep,1.0
avellano,0.0
,0.0
['= public select int count * to rdb $ field rdb $ type and rdb $ function collation type rdb $ if function'],1.0
= = dbms_pipereceive_message chr ||chr ||chr ||chr --,1.0
['- % or elt = % ='],1.0
- flov = union select --,1.0
['parameter boolean object mode = dbms _ x utilitysqlid _ to _ sqlhash chr | | chr | |... chr | | chr | | chr | | else select case = t else the end of dual | | chr | | chr | | chr | | c chr | | c chr #'],1.0
,0.0
['% = highest benchmark of md #'],1.0
select count smoke enter,0.0
=,1.0
end # thjv,1.0
vento eda,0.0
['name select * name user id = $ = of union directory select @ @ last version - -'],1.0
ezcurra lo cascio,0.0
c/ pontevedra,0.0
lupien,0.0
select sleep % =,1.0
vryv =,1.0
iif = /,1.0
['% 7 select * 0 select sleep f ydpu % ='],1.0
['int char | | integer char | | loop char | | char = regexp _ substring repeat at left list crypt _ search key char | | double char | | char x null null double pbqg = void pbqg'],1.0
= select count * all_users all_users all_users all_users all_users --,1.0
pr ci nad,0.0
select * bridge friend = captured city = country,0.0
- % = % =,1.0
select * slide hall,0.0
select top percent * sad select * peace fetch first percent row onlyselect top * shake,0.0
pangui,0.0
update broken set may = universewhere managed = dress,0.0
select * signal fetch first percent row,0.0
= select count * rdb $ field rdb $ type rdb $ collation rdb $ function --,1.0
perero,0.0
kristl @ voragolivevn,0.0
,0.0
select * fresh,0.0
guerreiro @ arroyo-molinosje,0.0
select case = select count * all_users all_users all_users all_users all_users else / select dual end dual,1.0
totolate,0.0
& quot ; stage late & quot ; said ries,0.0
ch c,0.0
,0.0
,0.0
- elt =,1.0
tito,0.0
= utl_inaddrget_host_address select distinct column_name select distinct column_name rownum limit all_tab_columns limit = =,1.0
char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null acly like acly,1.0
tomacic,0.0
row > select count * concat select elt = floor rand * select union select union select union select group ejul = ejul,1.0
select option_value wp_options option_name = _transient_doing_cron limit,0.0
calle el milagrena s/n,0.0
% waitfor delay : : --,1.0
boolean mode union select null --,1.0
lkse =,1.0
['select case = else test cast void int / 2 select dual end match dual - -'],1.0
= select count * all_users all_users all_users all_users all_users dhqz = dhqz,1.0
isnull / / *,1.0
select case = else null end --,1.0
select customername contactname customersbackup customer ;,0.0
rlike select case = else end =,1.0
hpxw = union select nullnullnullnullnullnullnullnull #,1.0
= union select nullnull #,1.0
,0.0
= dbms_pipereceive_message chr ||chr ||chr ||chr --,1.0
elt = sleep ioar = ioar,1.0
select glass keep union,0.0
baskin,0.0
['- % = string utl _ file inaddrget _ host _ 0 address 64 chr | | 16 chr | | chr | | chr | | 2 chr | | n select case = all else long end dual | | 1 chr | | chr'],1.0
gili-malave @ bierstuetzeac,0.0
select * motor rhyme = original,0.0
arganza,0.0
= = select count * rdb $ field rdb $ type rdb $ collation rdb $ function --,1.0
pompeyo,0.0
- % = #,1.0
nicarda,0.0
['- end vugz = = #'],1.0
cove de vinrom le,0.0
& quot ; remnant roman city wall built second half first century,0.0
=,1.0
uyms = = ctxsysdrithsxsn chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr --,1.0
select * easily led = field,0.0
= select count * domaindomains domaincolumns domaintables,1.0
['% a char | | b char | | char | | c char = 0 regexp _ x substring repeat to right end char set null - -'],1.0
karolefs,0.0
['var select * else user input id = + $ + % \\ = - -'],1.0
# name,0.0
select shake,0.0
select * baby grown single examine,0.0
p en r,0.0
% = ctxsysdrithsxsn chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr % =,1.0
rlike select case = else end mmvu = mmvu,1.0
tinti @ horashr,0.0
['% that union can select from nullnullnullnullnullnullnullnullnull - -'],1.0
,0.0
=,1.0
['='],1.0
delete worker,0.0
boolean mode = #,1.0
los caprichos,0.0
end nuix like nuix,1.0
= select count * domaindomains domaincolumns domaintables --,1.0
['- and elt = even rggt y like any rggt'],1.0
select * user id = @ = --,1.0
harmonie,0.0
select * slipped printed / / trouble / / help,0.0
['= select null count * list sysusers sys sysusers sys modify sysusers load sys package sysusers import sys import sysusers sys sysusers source sys sysusers sys source uadr expressions like uadr'],1.0
char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
select count distinct electricity design,0.0
caabate liano,0.0
select count distinct complete fact,0.0
select * blow order lady,0.0
rbgl = procedure analyse extractvalue concat c benchmark md --,1.0
- = union select #,1.0
,0.0
c/ magallanes,0.0
- = union select #,1.0
ijyi = select case = regexp_substring repeat right char null else char ||char ||char ||char end information_schemasystem_users --,1.0
['- int xpis = p group of concat number select case = else return end floor rand * for min #'],1.0
yxdb =,1.0
aforismo,0.0
- = union select #,1.0
zabalza,0.0
begin = dbms_locksleep,1.0
|| select nvvm dual = rlike select * select sleep sgvo ||,1.0
- union select #,1.0
treatment delay early menses ward another consequence : premature aging bone ultimately lead stunted growth short adult,0.0
=,1.0
select top *,0.0
% =,1.0
casserres,0.0
['per row > select section count * concat room select elt = national floor 1 rand * list select union name select name union select select union select group cyyh = cyyh'],1.0
select * thus,0.0
['% = call qqpjq | | will select other case or else at end is rdb $ c database | | return qzvzq % ='],1.0
= ktlz like ktlz,1.0
carras @ quiromantevi,0.0
ghpx = waitfor delay : : --,1.0
van_eyk,0.0
= benchmark md c #,1.0
ikebeking @ zarasaludus,0.0
carcabuey,0.0
er til,0.0
- union select #,1.0
calle sierra del quintanar -b,0.0
select * hope fetch first row,0.0
select * user id = < @ = --,1.0
caminomorisco,0.0
['= = model benchmark type md - -'],1.0
glucksma,0.0
vrwr =,1.0
+ select sfmz = char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
,0.0
,0.0
= ctxsysdrithsxsn chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr rggg = rggg,1.0
mazursky @ mundo-deportivomx,0.0
select field ;,0.0
- = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
c,0.0
% = #,1.0
pgif =,1.0
secretario espino g,0.0
- =,1.0
elt = sleep ioar = ioar,1.0
select * select sleep srmq -- mmjk,1.0
= select count * sysibmsystables sysibmsystables sysibmsystables # cgow,1.0
char +char +char +char +char + select case = char else char end +char +char +char +char +char =,1.0
,0.0
select beingolderdistancenobodybuilding tin join reach againnoise = lostappropriate inner join aliveon ordersburied = speechgrandfatherid,0.0
select case = sleep else * select information_schemacharacter_sets end,1.0
select count * generate_series roca = roca,1.0
= select else drop function buii --,1.0
select case = else * select information_schemacharacter_sets end #,1.0
select * cent fetch first percent row onlyselect top * smoke,0.0
- % elt = % =,1.0
['= 32 select all count * array domaindomains and domaincolumns type domaintables'],1.0
lobanillo,0.0
c/ja arco,0.0
- = union select --,1.0
% waitfor delay : : % =,1.0
union select null --,1.0
- = cast chr ||chr ||chr ||chr ||chr || select case = else end : : text|| chr ||chr ||chr ||chr ||chr numeric rknd like rknd,1.0
always domestic opposition plan create federal europe,0.0
select * hurt order bound ride,0.0
act singly already done singly justify,0.0
+ select lgkd = elt = +,1.0
select case = else * select mastersysdatabases end --,1.0
select employeesaboard count orderscrackid mudfrom ordersinner join ordersjudgeid = employeesquietid,0.0
=,1.0
propaganda,0.0
e+,0.0
timm,0.0
- % make_set = % =,1.0
select min right wool,0.0
,1.0
sylvie @ laspruebascongaseosapk,0.0
% = select count * all_users all_users all_users all_users all_users --,1.0
busoms redolad,0.0
union select nullnullnullnullnullnullnullnull #,1.0
lap-pun @ streapteasehk,0.0
select case = else * select mysqldb end #,1.0
select * hurried lead = began dark = green,0.0
lahnstein agundis,0.0
retorta,0.0
select avg history famous select sum figure,0.0
['rlike c select * select new sleep file sgvo log fkmh = default fkmh'],1.0
