Query,Label
"['= char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , nwll --']",1.0
fisgar,0.0
select subject full outer join,0.0
"crek = char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null --",1.0
raimondo,0.0
['='],1.0
38182378d,0.0
"select * element per , include , planning",0.0
"% = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 % =",1.0
1+ select aqhj =,1.0
-8274 union select --,1.0
['hwSf ='],1.0
select case = else cast int / select dual end dual --,1.0
"-1097 = union select 4421,4421,4421,4421,4421 #",1.0
"select change , dance , toyfrom value came null",0.0
1+ select vjoj =,1.0
calomeemirren1 @ nuestrasantacruzbj,0.0
=,1.0
['-28A17 = ='],1.0
"traditionally , anniversary celebration also always fitting occasion bestow honour",0.0
"-1949 urke = union select 8761,8761,8761,8761,8761,8761,8761 #",1.0
"['ssdt = updatexml , concat 0x2e,0x7171706a71 , select elt = 1808,1 ,0x717a767a71 ,8666 --']",1.0
aluda,0.0
rlike sleep,1.0
"['= exp ~ select * seleGt concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x --']",1.0
60613075w,0.0
"union select null , null , null , null , null , null , null , null --",1.0
"select employeesknowledge , count orderslifeid potatoesfrom ordersinner join carbon orderscrowdid = employeessweetid",0.0
chueca,0.0
select avg army build select sum running,0.0
delete coal dozen = widely,0.0
besnehard8 @ itrendstn,0.0
"% elt = , sleep % =",1.0
"-5520 utqk = = ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || select case = else end",1.0
= = select pg_sleep --,1.0
-8550 char +char +char +char +char + select case = char else char end +char +char +char +char +char kyad = kyad,1.0
select * wait adventure brave,0.0
"extractvalue , concat 0x5c,0x7171706a71 , select elt = 7982,1 ,0x717a767a71 vkde = vkde",1.0
-8382 order --,1.0
vmwj =,1.0
42773884w,0.0
"select steady , happened , wait , mathematics , affect spent join thirty gravityhidden = sittingmagic inner join caveon ordersall = detailanybodyid",0.0
chuck,0.0
% select * select sleep fzno % =,1.0
"select * oxygen teach pig , give , comfortable",0.0
select distinct missing son,0.0
alvin @ arroyo-molinossl,0.0
['1|| select glce dual ='],1.0
"select * user id = * \ union select null , @ @ version --",1.0
*,1.0
xcsm =,1.0
imparatoinch @ flexinspecttc,0.0
847e+15,0.0
select * farther might = neighborhood fetch first row,0.0
sleep hdis like hdis,1.0
persaud,0.0
1+ select drqj =,1.0
= order --,1.0
"cardinal also first chosen since francis formed council cardinal , group eight cardinal around world tasked looking way reform church",0.0
"['= ep ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x --']",1.0
update slipped set field = pleasantwhere ocean = hungry,0.0
select case = else 1/ select end --,1.0
qgwq =,1.0
"dajk = procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x4b774c75 ,1 #",1.0
frankfather @ andrestabernerodj,0.0
celene,0.0
1illabarqu2,0.0
carretera castilla 9f,0.0
limongi diguez,0.0
-5569 cjaf = union select #,1.0
"row 1045,7562 > select count * , concat 0x7171706a71 , select elt = 1045,1 ,0x717a767a71 , floor rand * x select union select union select union select group x cyyh = cyyh",1.0
"-1475 union select 8611,8611,8611 #",1.0
['= cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||uhr ||chJr ||chr numeric cbnc like cbnc'],1.0
-7242 = select upper xmltype chr ||chr ||chr ||chr ||chr ||chr ||chr || select case = else end,1.0
select factory cell union,0.0
city council must reach decision december,0.0
select case = else * select mysqldb end,1.0
"select * generate_series 3607,3607 , case = else end limit --",1.0
select count surfaceid mine,0.0
"['% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers ys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --']",1.0
rohtert,0.0
unknown attacker injure girl shot fired car unknown attacker injured twelve-year-old girl saxony-anhalt firing shot car,0.0
"= select * select * select concat 0x7171706a71 , select elt = 3484,1 ,0x717a767a71,0x78 , , --",1.0
yoyce @ atrioregaloseu,0.0
-4072 % =,1.0
4a39c44a,0.0
"c/ zumalacarregui ,",0.0
select min hung shaking breakfast,0.0
"1|| select mwmn = select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x ||",1.0
"['-6129 union seleDt 9122,9122 #']",1.0
sleep #,1.0
['= utl_inaddrget_host_address chr ||chr ||hcr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr'],1.0
% waitfor delay 0:0:5 --,1.0
bedon merlach,0.0
osornillo,0.0
select * tea captain park,0.0
1+ select wyxu = union select null #,1.0
-3596 = qqpjq|| select case else end rdb $ database ||qzvzq =,1.0
['= selecNt pg_sleep ='],1.0
"economic situation right , financing option fantastic",0.0
['select sleep labj = nabj'],1.0
,0.0
"select * station order bark ,",0.0
['select case = else * sLlect mysqldb end #'],1.0
select avg price hunter,0.0
"['% select * select * select concat 0x7177106a71 , select elt = 3484,1 ,0x717a767a71,0x78 , , % =']",1.0
ban_quera,0.0
,0.0
luesia,0.0
select * seen listen 1996-07-01 1996-07-31,0.0
"= updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 --",1.0
,0.0
393e+15,0.0
"['union select null , null , null , pull , null , null , null , null , null #']",1.0
select count * mine,0.0
a3rovechada,0.0
select distinct alphabet clean,0.0
61877469v,0.0
['% = % ='],1.0
derwin,0.0
select min brain golden individual,0.0
"['= utl_inaddrget_host_address select distinct username select distinct username , orwnum limit sysall_users limit = =']",1.0
['= ='],1.0
"plza san felipe de neri , , 10-a",0.0
23550240b,0.0
zarra,0.0
"c/ valdepalitos , 5-a",0.0
"exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x",1.0
macgregor_poomjai @ a2hotelsbj,0.0
"['-1438 = union selet 6759,6759 #']",1.0
"select * user id = union select +\ , @ @ version --",1.0
"select smell , perhaps independent citizen = leg union select win , positive deep",0.0
select * powerful distant = observe,0.0
"['= utl_inaddrget_host_address select distinct granted_role selcet distinct granted_role , rownum limit dba_role_privs grantee = sysloginuser limit = =']",1.0
"toll road sticker would amount & quot ; flat rate fee frequent driver would thus environmentally counterproductive , & quot ; explained spd negotiator issue relating traffic , florian pronold , letter parliamentary group",0.0
"% = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 % =",1.0
['1+ selec naiw ='],1.0
['slep'],1.0
"['= union select null , null , null , nul , null , null --']",1.0
; waitfor delay 0:0 : __time__ --,1.0
select distinct country customer ;,0.0
['ywrr ='],1.0
"['-9854 = ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || eslect case = else end dual ||chr ||chr ||chr ||chr ||chr =']",1.0
"['call regexp_substring repeat right chr ,0 ,500000000 , null % =']",1.0
= select else drop function tqhz --,1.0
bar5i5a070,0.0
['= select pg_sleep dogx = dbogx'],1.0
"% = select count * generate_series 1,5000000 --",1.0
,0.0
select * fog square,0.0
-4615 = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr,1.0
95944263q,0.0
"-5622 = union select 7970,7970,7970,7970,7970 --",1.0
"-6492 union select 7204,7204 --",1.0
peraltar,0.0
['tEngu = union select null --'],1.0
['select * ukser id = ; = --'],1.0
select * picture,0.0
villasequilla,0.0
select unhappy baby union select kill cake order arrow,0.0
yan-zhen,0.0
"[', select gase = else 1/ select end']",1.0
1+ select wsjk =,1.0
"= convert int , select char +char +char +char +char + select case = char else char end +char +char +char +char +char kkim = kkim",1.0
select top * wheat along = swept,0.0
select * particular,0.0
"select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x rwlq = rwlq",1.0
944e+15,0.0
['= utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||hcr buzb = buzb'],1.0
,0.0
"c/ zilbetiko monasterioaren , s/n ,",0.0
,0.0
572e+15,0.0
select * specific various like member %,0.0
['begin qdbms_locksleep'],1.0
"-1707 = convert int , select char +char +char +char +char + select case = char else char end +char +char +char +char +char =",1.0
"['= select count * sysibmsystables t1 , sysibmsystables tu , sysibmsystables t3 oyfz = oyfz']",1.0
161que,0.0
select * select newspaper dead,0.0
"exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x lyem like lyem",1.0
55265136t,0.0
select cut surface,0.0
=,1.0
select * select shake tea,0.0
= sleep #,1.0
yuvia,0.0
"row 6237,7469 > select count * , concat 0x7171706a71 , select elt = 6237,1 ,0x717a767a71 , floor rand * x select union select union select union select group x gfxr = gfxr",1.0
"['select count * domaindomain t1 , domaincolumns t2 , domaintables t3 =']",1.0
diy $ ambo,0.0
"third day , pupil able take overview fascinating city viewing platform empire state building , enjoying view height metre",0.0
"-2787 union select 1996,1996,1996,1996,1996,1996,1996,1996 #",1.0
select * action price,0.0
"['= = like abcdefg , upper hxe randomblob 500000000/2 --']",1.0
ivette,0.0
select differ unit right join,0.0
['0x770061006900740066006f0072002000640065006c00610079002000270V030003a0030003a'],1.0
select * appearance away = beyond city = saddle,0.0
"% procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x4b774c75 ,1 #",1.0
striebeckmagnuson @ alpesfrancesescomim,0.0
sada,0.0
6ho7rca5u16,0.0
-5026 = * uavj like uavj,1.0
% = select pg_sleep --,1.0
repisa,0.0
,0.0
co3tra3tiv7,0.0
select listen courage select eaten,0.0
"= select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
['-7810 = #'],1.0
der85nie88,0.0
4ip7237o8h2dira,0.0
"['= select count * sysusers sys1 , sySusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --']",1.0
drane,0.0
use rich set non-local feature including parser score re-rank full segmentation,0.0
"-6680 % union select 3719,3719,3719,3719,3719,3719,3719,3719,3719 --",1.0
trish,0.0
['rlike select * select sleep sgvo fkmh = fkVh'],1.0
select * combine happen 1996-07-01 1996-07-31,0.0
"= exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x --",1.0
sagers,0.0
select * foot passage = function,0.0
select orbit east left join,0.0
oyad = = qqpjq|| select case else end rdb $ database ||qzvzq --,1.0
holdaway,0.0
capella gorrn,0.0
"['ujjg = union select null , null , null , null , nul , null #']",1.0
933e+14,0.0
"-4721 elt = 5165,5165 fufn = fufn",1.0
"select count * domaindomains t1 , domaincolumns t2 , domaintables t3 ||",1.0
"agreeing take official oath court , rather parliament customary , bowing military & apos ; indication contest power continue",0.0
detlefsen albornoz,0.0
"select * user id = union select 1a # , banner v $ version rownum = --",1.0
"['-2798+ select emui = union select 9565,95w65,9565,9565 --']",1.0
putman,0.0
"select count * domaindomains t1 , domaincolumns t2 , domaintables t3 =",1.0
"insert trip slight , organized , duck value made , previous , gather",0.0
-1766 char +char +char +char +char + select case = char else char end +char +char +char +char +char ydzq like ydzq,1.0
1+ select qugu = order #,1.0
valdelinares,0.0
shazmin,0.0
rlike select * select sleep sgvo uzmy like uzmy,1.0
"gov accessible several hour tonight internal error occurred scheduled update , & quot ; spy agency said emailed statement",0.0
select avg captain hurried select sum certain,0.0
"pl de monteleon ,",0.0
dottin,0.0
,0.0
izvy =,1.0
select * fireplace brick select green type,0.0
-8010 = * eipf = eipf,1.0
pdf 201704/00001491530124766,0.0
"select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 juhi like juhi",1.0
"['procedure analsye extractvalue , concat 0x5c,0x7171706a71 , select case = else end ,0x717a767a71 ,1 =']",1.0
"['-8266 % unAon select 8626,8626,8626,8626,8626,8626 --']",1.0
['yfv ='],1.0
kaew =,1.0
puebla de arenoso,0.0
salvatore,0.0
"= select count * generate_series 1,5000000 --",1.0
boreo @ creacionesdolcevitamo,0.0
", select case = else * select information_schemacharacter_sets end",1.0
"= ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr",1.0
select * poetry,0.0
d9str7par,0.0
select case = else * select mysqldb end #,1.0
select rhythm union,0.0
"% union select null , null , null , null , null , null , null , null , null --",1.0
oblak,0.0
"['= select copnt * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7']",1.0
['union select * infromation_schematables ;'],1.0
331e+15,0.0
select * select sleep sddo #,1.0
sinclair @ campanasextractoraslc,0.0
['= cast chr ||chr ||chr ||chr ||chr || select case = else end : :texP|| chr ||chr ||chr ||chr ||chr numeric'],1.0
"select * putting order thought , nice",0.0
select * select mind,0.0
,0.0
"= = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
pedrosa de ro rbel,0.0
['-456n ='],1.0
= union select null --,1.0
"lexical feature word , n-grams , etc",0.0
tsangas4 @ 16horasil,0.0
"-5062 union select 4125,4125 --",1.0
936e+14,0.0
"theatre producer thus combined element autobiographically inspired novel & quot ; der leibeigene & quot ; & # ; bondsman & # ; featuring prose miniature & quot ; leichnam , seine familie belauernd & quot ; & # ; corpse , stalking family & # ;",0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 =",1.0
"select * select * select concat 0x7171706a71 , select elt = 8113,1 ,0x717a767a71,0x78 , ,",1.0
select * user id = ; { = --,1.0
rlike select case = else 0x28 end mizk = mizk,1.0
"['elt = 4249,725x oucg = oucg']",1.0
"obviously , elective office & apos ; predictable course , opposing political party random event , newtown massacre , shape public conversation",0.0
96804276j,0.0
"select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x -- ivku",1.0
54508517n,0.0
-8753 order #,1.0
reto8sivo,0.0
"select * generate_series 7494,7494 , case = else end limit --",1.0
cautela,0.0
"select * user id = # ; union select , version --",1.0
select * user id = + $ + = --,1.0
['select case = else * select Smysqldb end #'],1.0
"frontier said charge $ fee paid advance , $ traveler wait pay & apos ; gate",0.0
= =,1.0
"insert thy open , even , stand value today , connected ,",0.0
"['bfgl = union selcet null , null , null , null , null , null , null , null , null , null --']",1.0
select * user id = % $ = --,1.0
"select among , arm nervous joined",0.0
"['select * user Ld = union select \\ , @ @ version --']",1.0
"1|| select cqjw dual = = select count * domaindomains t1 , domaincolumns t2 , domaintables t3 ||",1.0
"['% extractvalue , concat 0x5c,0x7171706a71 , select et = 1297,1 ,0x717a767a71 % =']",1.0
msat =,1.0
select drive laid right join,0.0
=,1.0
select * case order somebody desc,0.0
"= select count * generate_series 1,5000000 ubxw like ubxw",1.0
select count improve control,0.0
['1+ slect smze ='],1.0
['select sleep vwmx = vwzmx'],1.0
"boolean mode union select null , null , null #",1.0
